0.003782	0.530967	0.002606	0.611624	4
0.008244	0.013848	0.982757	0.013737	3
0.008380	0.013558	0.982714	0.014036	3
0.946070	0.010069	0.046293	0.016881	1
0.124482	0.004154	0.929398	0.003953	3
0.037638	0.482406	0.063348	0.191669	2
0.008428	0.013781	0.982988	0.013606	3
0.005559	0.108600	0.003416	0.917615	4
0.008205	0.013581	0.982571	0.014094	3
0.012368	0.880898	0.009891	0.115977	2
0.929756	0.008215	0.073187	0.012860	1
0.008053	0.858475	0.005669	0.151736	2
0.954172	0.011318	0.034902	0.019612	1
0.951760	0.011083	0.036665	0.019866	1
0.053591	0.250661	0.230018	0.165000	2
0.008405	0.013902	0.983148	0.013463	3
0.030067	0.009727	0.027689	0.977603	4
0.070054	0.060409	0.058898	0.800274	4
0.008389	0.013814	0.983034	0.013612	3
0.948697	0.010516	0.041814	0.018099	1
0.948560	0.011418	0.037340	0.020563	1
0.938318	0.009732	0.053456	0.016234	1
0.008889	0.959787	0.007433	0.043468	2
0.008419	0.013955	0.982910	0.013571	3
0.953763	0.011220	0.035659	0.019543	1
0.008290	0.013880	0.982858	0.013639	3
0.007066	0.916671	0.006398	0.093412	2
0.943678	0.011900	0.040598	0.020475	1
0.009916	0.014745	0.975120	0.016337	3
0.008318	0.960012	0.007009	0.043621	2
0.009725	0.012845	0.982151	0.012378	3
0.008053	0.014222	0.982293	0.013616	3
0.064026	0.205473	0.058766	0.571664	4
0.950810	0.010531	0.039926	0.018187	1
0.011218	0.469499	0.008077	0.533169	4
0.008509	0.013812	0.982493	0.013730	3
0.948706	0.011040	0.036245	0.021222	1
0.007180	0.920479	0.005722	0.099863	2
0.954067	0.011243	0.035373	0.019590	1
0.071685	0.098373	0.393541	0.205037	3
0.919008	0.014609	0.043650	0.028389	1
0.884208	0.018302	0.042413	0.043447	1
0.822711	0.022476	0.053190	0.060604	1
0.008767	0.953065	0.007272	0.051247	2
0.008700	0.962579	0.007269	0.040552	2
0.008633	0.013781	0.982935	0.013347	3
0.008369	0.013832	0.982868	0.013731	3
0.940511	0.010107	0.050753	0.016871	1
0.003274	0.071863	0.951226	0.005418	3
0.929088	0.012280	0.042491	0.025449	1
0.950686	0.010403	0.041126	0.017710	1
0.031665	0.025803	0.020311	0.956269	4
0.731014	0.032839	0.055268	0.102754	1
0.007118	0.935894	0.005615	0.078587	2
0.007516	0.011436	0.970623	0.024610	3
0.011623	0.917079	0.010496	0.073081	2
0.013185	0.101496	0.443142	0.125050	3
0.009531	0.941144	0.007338	0.059653	2
0.008414	0.013906	0.983174	0.013457	3
0.033268	0.043274	0.023309	0.922485	4
0.022788	0.019003	0.895734	0.047681	3
0.015281	0.009971	0.978988	0.009329	3
0.009840	0.745899	0.004951	0.244381	2
0.775774	0.025032	0.051627	0.079482	1
0.952719	0.010999	0.037150	0.019073	1
0.781409	0.021751	0.093241	0.037335	1
0.181088	0.103262	0.056238	0.434736	4
0.002015	0.178590	0.911186	0.002903	3
0.941871	0.011661	0.042529	0.020405	1
0.949577	0.011454	0.036791	0.020661	1
0.008840	0.014358	0.981471	0.014222	3
0.067068	0.073197	0.521804	0.135475	3
0.429286	0.016183	0.387737	0.024401	1
0.006123	0.900222	0.004600	0.135373	2
0.954294	0.011235	0.035287	0.019560	1
0.008400	0.014012	0.982476	0.013772	3
0.047933	0.301643	0.046515	0.453761	4
0.954404	0.011252	0.035161	0.019596	1
0.010895	0.919751	0.008979	0.078858	2
0.015215	0.852430	0.017038	0.091439	2
0.008505	0.014203	0.982518	0.013677	3
0.953903	0.011183	0.035556	0.019555	1
0.951797	0.011133	0.037201	0.019421	1
0.823485	0.011701	0.035338	0.096028	1
0.954504	0.011246	0.034925	0.019710	1
0.013296	0.129635	0.008438	0.862980	4
0.008042	0.958500	0.006609	0.047037	2
0.008370	0.014123	0.982714	0.013371	3
0.022644	0.045849	0.842228	0.054367	3
0.949108	0.010378	0.041770	0.018087	1
0.910055	0.018720	0.034656	0.027780	1
0.944612	0.011584	0.041127	0.020058	1
0.008796	0.936188	0.007028	0.068872	2
0.796386	0.023519	0.044960	0.082255	1
0.008426	0.013856	0.983161	0.013485	3
0.012693	0.015555	0.970796	0.016951	3
0.007800	0.952958	0.006366	0.054976	2
0.007766	0.012083	0.981467	0.016332	3
0.011097	0.948744	0.009817	0.048439	2
0.946267	0.009811	0.047667	0.016370	1
0.008376	0.013863	0.983069	0.013553	3
0.007497	0.883256	0.042767	0.025139	2
0.939947	0.012101	0.040895	0.022279	1
0.015592	0.014364	0.967279	0.015134	3
0.006666	0.214957	0.004251	0.841222	4
0.007562	0.923220	0.005959	0.090245	2
0.003514	0.790870	0.002409	0.342519	2
0.008417	0.014002	0.983055	0.013405	3
0.008532	0.014000	0.982403	0.013664	3
0.950865	0.011310	0.037621	0.019592	1
0.008949	0.014437	0.981004	0.014454	3
0.008921	0.013536	0.982671	0.013135	3
0.608996	0.001515	0.788984	0.001361	3
0.939543	0.011936	0.042192	0.021648	1
0.007080	0.816819	0.005206	0.224504	2
0.008237	0.959110	0.006737	0.045413	2
0.008338	0.013621	0.983000	0.013820	3
0.607774	0.017353	0.147676	0.047975	1
0.009775	0.877072	0.008023	0.124607	2
0.880765	0.017919	0.056883	0.025475	1
0.025533	0.203842	0.018179	0.717605	4
0.008522	0.013930	0.982874	0.013350	3
0.008242	0.013692	0.982590	0.013881	3
0.942834	0.010659	0.045931	0.017812	1
0.007220	0.012880	0.979480	0.016528	3
0.012487	0.884827	0.010025	0.114467	2
0.954116	0.011257	0.035398	0.019573	1
0.953102	0.010989	0.035753	0.019855	1
0.953862	0.011096	0.035425	0.019689	1
0.021281	0.654632	0.017384	0.277205	2
0.008320	0.961059	0.006865	0.043319	2
0.007993	0.012562	0.981916	0.015628	3
0.009411	0.013268	0.982034	0.012829	3
0.028121	0.504799	0.022159	0.369036	2
0.008329	0.013976	0.982966	0.013487	3
0.008291	0.013223	0.977903	0.018360	3
0.020313	0.015648	0.954230	0.017453	3
0.008583	0.964819	0.007290	0.037925	2
0.009119	0.962208	0.007717	0.038949	2
0.039732	0.706497	0.036228	0.038922	2
0.056877	0.078868	0.045243	0.826233	4
0.008162	0.012671	0.980071	0.017195	3
0.010999	0.920821	0.010610	0.065987	2
0.005307	0.648819	0.003646	0.450729	2
0.008750	0.960162	0.008307	0.038318	2
0.008453	0.013924	0.983077	0.013455	3
0.008837	0.678941	0.007998	0.307099	2
0.005406	0.882924	0.004148	0.162291	2
0.007632	0.016516	0.981291	0.012129	3
0.008181	0.014539	0.982537	0.013144	3
0.952925	0.011075	0.036779	0.019205	1
0.122603	0.223172	0.079263	0.406886	4
0.007410	0.943086	0.005959	0.069033	2
0.013981	0.913575	0.017400	0.046913	2
0.924052	0.008776	0.073579	0.014078	1
0.005722	0.899994	0.004274	0.146852	2
0.825229	0.005565	0.245039	0.007404	1
0.008410	0.013942	0.983112	0.013446	3
0.005879	0.891639	0.004235	0.148000	2
0.006394	0.912491	0.004910	0.114771	2
0.026584	0.008659	0.968787	0.008236	3
0.008434	0.013881	0.983177	0.013456	3
0.026826	0.105407	0.016739	0.853382	4
0.938737	0.008944	0.058825	0.014516	1
0.008335	0.013983	0.982964	0.013488	3
0.014668	0.016717	0.008590	0.982689	4
0.006577	0.699746	0.004631	0.396983	2
0.919559	0.015373	0.044081	0.027958	1
0.954053	0.011196	0.035088	0.019798	1
0.953933	0.011250	0.035354	0.019572	1
0.008802	0.967271	0.007427	0.035065	2
0.953892	0.011155	0.035809	0.019409	1
0.022971	0.009738	0.968245	0.009617	3
0.008276	0.383641	0.005888	0.647510	4
0.064649	0.056164	0.061679	0.811486	4
0.008264	0.014321	0.982870	0.013230	3
0.007726	0.018353	0.976065	0.013823	3
0.017404	0.769756	0.018353	0.163358	2
0.008408	0.013957	0.983070	0.013473	3
0.896234	0.013993	0.050256	0.032714	1
0.952879	0.010921	0.037458	0.018836	1
0.908133	0.015615	0.046956	0.029528	1
0.943197	0.009057	0.054231	0.014777	1
0.006977	0.872519	0.005591	0.156495	2
0.009220	0.014679	0.978339	0.016800	3
0.039527	0.177803	0.042941	0.644335	4
0.952679	0.011142	0.036849	0.019265	1
0.932416	0.014676	0.039325	0.023973	1
0.012443	0.863884	0.011160	0.122948	2
0.005516	0.894825	0.004093	0.150413	2
0.953847	0.011134	0.035783	0.019448	1
0.009738	0.015017	0.976800	0.016065	3
0.009747	0.016449	0.977003	0.016729	3
0.943516	0.011746	0.035372	0.024206	1
0.046332	0.157412	0.032326	0.699016	4
0.008300	0.014142	0.982637	0.013525	3
0.953091	0.011045	0.034478	0.020658	1
