0.008124	0.304792	0.074531	0.336212	4
0.001802	0.018859	0.992863	0.028968	3
0.004238	0.004485	0.921002	0.012928	3
0.876186	0.003259	0.314038	0.010477	1
0.327031	0.006227	0.462503	0.009642	3
0.004753	0.422023	0.103678	0.157472	2
0.004210	0.015757	0.936250	0.009599	3
0.009647	0.192062	0.101702	0.774581	4
0.012542	0.015012	0.961593	0.009752	3
0.069507	0.804167	0.015446	0.123312	2
0.780547	0.003523	0.183121	0.008467	1
0.115320	0.620264	0.052624	0.104505	2
0.890085	0.010215	0.024438	0.014562	1
0.882129	0.007161	0.089232	0.021514	1
0.275150	0.103507	0.195263	0.037918	1
0.003806	0.009928	0.985354	0.007302	3
0.013648	0.053499	0.250553	0.563026	4
0.048679	0.033666	0.086888	0.397523	4
0.011253	0.013898	0.976333	0.018583	3
0.909375	0.005042	0.158603	0.018288	1
0.712414	0.029418	0.034852	0.036505	1
0.843865	0.034193	0.210549	0.007385	1
0.025252	0.768575	0.020391	0.061545	2
0.008247	0.008770	0.970708	0.010681	3
0.875743	0.007369	0.073573	0.016450	1
0.002294	0.021569	0.982872	0.023184	3
0.014414	0.638668	0.047021	0.089274	2
0.843339	0.025743	0.106923	0.012937	1
0.126309	0.059966	0.579148	0.027890	3
0.004405	0.781217	0.010651	0.131481	2
0.126869	0.008738	0.922915	0.007882	3
0.005874	0.032009	0.933133	0.023723	3
0.023226	0.061807	0.125402	0.159630	4
0.911956	0.004676	0.146190	0.006483	1
0.002352	0.406176	0.107954	0.515118	4
0.007252	0.030561	0.925150	0.018320	3
0.910975	0.023130	0.041111	0.042223	1
0.015729	0.697456	0.020561	0.089490	2
0.833041	0.006386	0.077884	0.029837	1
0.152357	0.029304	0.281808	0.112035	3
0.569671	0.034456	0.086702	0.077097	1
0.823742	0.024317	0.021778	0.061732	1
0.495672	0.014544	0.120965	0.048485	1
0.006624	0.712765	0.009746	0.139333	2
0.007107	0.894005	0.028923	0.124932	2
0.076423	0.003711	0.960421	0.003565	3
0.004347	0.023574	0.947741	0.029070	3
0.639280	0.004791	0.101902	0.010546	1
0.003152	0.093729	0.839978	0.024515	3
0.616169	0.013843	0.100694	0.037522	1
0.892124	0.002311	0.235605	0.006742	1
0.028548	0.084520	0.032215	0.236895	4
0.411837	0.010594	0.095048	0.040976	1
0.014285	0.715049	0.013586	0.346604	2
0.042049	0.038294	0.688019	0.045209	3
0.010815	0.344194	0.029663	0.078583	2
0.016149	0.085337	0.467583	0.205517	3
0.169409	0.675765	0.010757	0.109259	2
0.002220	0.006888	0.977665	0.003943	3
0.011150	0.097511	0.031708	0.139218	4
0.232502	0.068006	0.182656	0.072355	1
0.125926	0.008022	0.931307	0.006030	3
0.169957	0.604428	0.004425	0.269205	2
0.422291	0.019792	0.072499	0.039428	1
0.913957	0.006971	0.175489	0.009837	1
0.630041	0.009371	0.217911	0.018423	1
0.267076	0.042015	0.009909	0.124245	1
0.041348	0.108653	0.795744	0.012326	3
0.623558	0.015504	0.091143	0.037724	1
0.801099	0.014773	0.061112	0.019972	1
0.017397	0.009897	0.823044	0.007091	3
0.355294	0.051621	0.127281	0.060050	1
0.496382	0.016320	0.217153	0.033897	1
0.137627	0.649320	0.004052	0.173760	2
0.966963	0.004338	0.032191	0.008561	1
0.004884	0.022905	0.970714	0.013799	3
0.005207	0.269611	0.191874	0.434222	4
0.926708	0.002989	0.060776	0.009903	1
0.154860	0.374521	0.113723	0.082007	2
0.011101	0.504245	0.030811	0.224215	2
0.009763	0.014975	0.933669	0.029511	3
0.914379	0.004768	0.075076	0.010120	1
0.896548	0.012946	0.067203	0.014865	1
0.473941	0.008357	0.305897	0.388850	1
0.975767	0.004210	0.014102	0.010146	1
0.085768	0.232101	0.016014	0.464422	4
0.004583	0.964100	0.003440	0.110801	2
0.009291	0.031939	0.881082	0.018545	3
0.041645	0.062445	0.576496	0.030792	3
0.897783	0.003867	0.142346	0.041530	1
0.730015	0.043931	0.030322	0.067017	1
0.858395	0.010192	0.096711	0.019719	1
0.040462	0.862216	0.020514	0.084597	2
0.252954	0.032973	0.029159	0.253920	4
0.010603	0.002611	0.980657	0.009417	3
0.043061	0.018173	0.768387	0.043156	3
0.005017	0.749927	0.014626	0.171296	2
0.003722	0.011753	0.981707	0.027823	3
0.004630	0.478511	0.077407	0.127671	2
0.822555	0.004623	0.248871	0.007200	1
0.003632	0.013350	0.979887	0.011510	3
0.001978	0.569740	0.371104	0.069313	2
0.617489	0.013650	0.113453	0.028426	1
0.329083	0.061772	0.412501	0.022801	3
0.009181	0.398704	0.021766	0.365714	2
0.011775	0.595740	0.008225	0.145943	2
0.011042	0.922738	0.004328	0.269336	2
