0.000424	0.820879	0.009270	0.169427	2
0.000000	0.000017	0.999972	0.000011	3
0.000020	0.000015	0.999710	0.000254	3
0.971275	0.000002	0.028669	0.000054	1
0.154093	0.000136	0.844684	0.001087	3
0.000286	0.626940	0.227808	0.144966	2
0.000051	0.000402	0.998972	0.000574	3
0.002200	0.114692	0.012584	0.870524	4
0.000051	0.000093	0.999763	0.000093	3
0.003526	0.929105	0.001627	0.065742	2
0.945800	0.000027	0.053980	0.000193	1
0.012814	0.824896	0.004572	0.157719	2
0.999885	0.000032	0.000028	0.000055	1
0.995655	0.000060	0.003625	0.000659	1
0.073666	0.619033	0.261866	0.045436	2
0.000001	0.000012	0.999980	0.000006	3
0.003419	0.025905	0.112135	0.858541	4
0.013648	0.178640	0.054176	0.753536	4
0.000027	0.000044	0.999807	0.000121	3
0.972854	0.000014	0.026663	0.000469	1
0.991037	0.002990	0.003051	0.002923	1
0.979375	0.000224	0.020244	0.000157	1
0.000269	0.994518	0.000594	0.004619	2
0.000033	0.000624	0.999183	0.000160	3
0.997054	0.000008	0.002879	0.000058	1
0.000003	0.000101	0.999781	0.000116	3
0.000128	0.968610	0.004057	0.027205	2
0.983480	0.000833	0.014960	0.000726	1
0.005008	0.002329	0.986372	0.006291	3
0.000044	0.985707	0.000319	0.013931	2
0.000875	0.000092	0.998996	0.000037	3
0.000002	0.000218	0.999639	0.000141	3
0.042389	0.281040	0.089043	0.587527	4
0.999405	0.000009	0.000500	0.000086	1
0.000265	0.690327	0.009749	0.299660	2
0.000166	0.000809	0.997988	0.001037	3
0.994377	0.000378	0.001371	0.003873	1
0.000146	0.934402	0.000594	0.064857	2
0.998382	0.000013	0.001518	0.000087	1
0.132405	0.050018	0.717076	0.100501	3
0.950434	0.002730	0.030126	0.016710	1
0.971952	0.003058	0.004479	0.020510	1
0.975543	0.000437	0.018583	0.005437	1
0.000071	0.975524	0.000081	0.024324	2
0.000005	0.997465	0.000033	0.002497	2
0.000381	0.000002	0.999611	0.000007	3
0.000011	0.000457	0.999004	0.000527	3
0.933292	0.000048	0.065345	0.001315	1
0.000055	0.014743	0.980981	0.004221	3
0.980103	0.000632	0.006245	0.013021	1
0.995761	0.000002	0.004208	0.000029	1
0.002150	0.051013	0.000985	0.945852	4
0.954166	0.000310	0.026332	0.019192	1
0.000202	0.932388	0.000191	0.067218	2
0.007746	0.003635	0.955656	0.032963	3
0.000346	0.971542	0.002150	0.025962	2
0.003410	0.145509	0.691079	0.160003	3
0.029550	0.920654	0.000517	0.049279	2
0.000001	0.000008	0.999986	0.000005	3
0.004457	0.092795	0.004878	0.897869	4
0.133216	0.003812	0.815449	0.047523	3
0.033970	0.000109	0.965671	0.000250	3
0.020075	0.732808	0.000243	0.246873	2
0.830655	0.006797	0.044110	0.118438	1
0.999064	0.000003	0.000845	0.000088	1
0.873008	0.000803	0.123800	0.002390	1
0.185899	0.318867	0.002713	0.492522	4
0.000996	0.104535	0.892820	0.001648	3
0.979948	0.000443	0.018243	0.001366	1
0.993663	0.000140	0.003915	0.002282	1
0.004561	0.000974	0.993554	0.000911	3
0.154670	0.010019	0.815150	0.020162	3
0.487366	0.001267	0.508488	0.002879	3
0.000505	0.934913	0.000018	0.064564	2
0.999798	0.000002	0.000185	0.000015	1
0.000102	0.000145	0.999598	0.000155	3
0.000210	0.512715	0.042771	0.444303	2
0.999672	0.000000	0.000313	0.000014	1
0.017734	0.924304	0.009753	0.048210	2
0.005327	0.938171	0.003467	0.053034	2
0.000071	0.000218	0.999479	0.000233	3
0.999512	0.000018	0.000367	0.000103	1
0.998448	0.000018	0.001465	0.000068	1
0.799651	0.000346	0.093133	0.106870	1
0.999986	0.000000	0.000005	0.000009	1
0.009352	0.218495	0.003190	0.768962	4
0.000013	0.991470	0.000008	0.008509	2
0.000055	0.001369	0.998152	0.000424	3
0.007253	0.036648	0.935125	0.020974	3
0.996498	0.000002	0.003079	0.000421	1
0.975263	0.011910	0.004678	0.008149	1
0.980016	0.000094	0.019518	0.000371	1
0.002818	0.918814	0.000682	0.077687	2
0.508376	0.010637	0.014535	0.466452	1
0.000025	0.000002	0.999956	0.000017	3
0.007514	0.000481	0.990310	0.001695	3
0.000008	0.987680	0.000082	0.012230	2
0.000002	0.000024	0.999840	0.000135	3
0.000067	0.973861	0.002938	0.023133	2
0.921548	0.000011	0.078397	0.000044	1
0.000001	0.000032	0.999951	0.000016	3
0.000025	0.954195	0.040056	0.005724	2
0.979895	0.000135	0.014128	0.005843	1
0.037709	0.005837	0.953225	0.003230	3
0.000077	0.319554	0.000786	0.679583	4
0.000203	0.964688	0.000182	0.034927	2
0.000014	0.946244	0.000032	0.053710	2
0.000017	0.000266	0.999707	0.000010	3
0.000171	0.000323	0.999112	0.000394	3
0.991071	0.000001	0.008866	0.000062	1
0.000380	0.000466	0.998864	0.000290	3
0.000430	0.000006	0.999546	0.000018	3
0.760007	0.000209	0.239057	0.000727	1
0.963637	0.000797	0.032685	0.002881	1
0.000879	0.714669	0.000642	0.283810	2
0.000096	0.995953	0.000008	0.003943	2
0.000000	0.000001	0.999994	0.000005	3
0.837730	0.006213	0.122645	0.033412	1
0.001501	0.887492	0.001211	0.109796	2
0.942644	0.016666	0.038733	0.001957	1
0.007298	0.503370	0.001528	0.487803	2
0.000019	0.000214	0.999686	0.000081	3
0.000018	0.000021	0.999896	0.000065	3
0.976986	0.000997	0.021154	0.000863	1
0.000001	0.000322	0.999391	0.000286	3
0.023721	0.875232	0.006409	0.094638	2
0.999527	0.000001	0.000466	0.000005	1
0.998812	0.000011	0.000729	0.000449	1
0.999491	0.000003	0.000359	0.000147	1
0.009549	0.749281	0.017006	0.224164	2
0.000141	0.995722	0.000016	0.004121	2
0.000004	0.000069	0.999435	0.000492	3
0.002992	0.000121	0.996717	0.000170	3
0.013591	0.632100	0.005295	0.349014	2
0.000004	0.000106	0.999833	0.000058	3
0.000294	0.006084	0.957022	0.036600	3
0.111224	0.000148	0.881813	0.006814	3
0.000039	0.997011	0.000423	0.002527	2
0.001549	0.990106	0.000866	0.007479	2
0.172465	0.675495	0.120305	0.031735	2
0.003722	0.206533	0.018939	0.770806	4
0.000096	0.000648	0.990606	0.008650	3
0.000612	0.964739	0.004396	0.030253	2
0.000492	0.404376	0.001879	0.593254	4
0.000140	0.970804	0.015568	0.013488	2
0.000077	0.000007	0.999912	0.000004	3
0.000487	0.839218	0.016838	0.143457	2
0.000174	0.922732	0.000610	0.076484	2
0.000001	0.001241	0.998711	0.000047	3
0.000007	0.000114	0.999843	0.000037	3
0.998674	0.000003	0.001287	0.000036	1
0.116593	0.674296	0.021398	0.187714	2
0.000063	0.967262	0.000129	0.032546	2
0.061498	0.826985	0.071707	0.039810	2
0.962459	0.000144	0.036562	0.000835	1
