0.000479	0.892951	0.005980	0.100591	2
0.000000	0.000015	0.999977	0.000008	3
0.000017	0.000007	0.999888	0.000088	3
0.998352	0.000000	0.001642	0.000006	1
0.159322	0.000078	0.839998	0.000602	3
0.000296	0.693991	0.209662	0.096051	2
0.000009	0.000069	0.999865	0.000056	3
0.002148	0.066824	0.003487	0.927541	4
0.000013	0.000012	0.999957	0.000018	3
0.003694	0.942350	0.001224	0.052732	2
0.997855	0.000008	0.002105	0.000033	1
0.074975	0.828295	0.006248	0.090481	2
0.999951	0.000016	0.000014	0.000020	1
0.999854	0.000009	0.000084	0.000053	1
0.186211	0.519870	0.248459	0.045461	2
0.000001	0.000005	0.999991	0.000003	3
0.006011	0.016932	0.151835	0.825223	4
0.005510	0.052716	0.013009	0.928765	4
0.000006	0.000004	0.999976	0.000014	3
0.998272	0.000003	0.001688	0.000037	1
0.998521	0.000543	0.000426	0.000510	1
0.998801	0.000039	0.001140	0.000021	1
0.000048	0.999267	0.000102	0.000584	2
0.000010	0.000110	0.999852	0.000027	3
0.999735	0.000001	0.000252	0.000012	1
0.000001	0.000033	0.999931	0.000035	3
0.000032	0.997882	0.000232	0.001854	2
0.998831	0.000253	0.000812	0.000104	1
0.000835	0.000149	0.998510	0.000506	3
0.000013	0.998781	0.000064	0.001142	2
0.000196	0.000032	0.999750	0.000021	3
0.000001	0.000082	0.999885	0.000032	3
0.039727	0.214373	0.127278	0.618622	4
0.999905	0.000002	0.000087	0.000006	1
0.000271	0.527518	0.021457	0.450753	2
0.000060	0.000165	0.999592	0.000183	3
0.998774	0.000087	0.000311	0.000828	1
0.000056	0.994545	0.000183	0.005216	2
0.999737	0.000006	0.000222	0.000035	1
0.124151	0.049000	0.699055	0.127794	3
0.998158	0.000205	0.001056	0.000581	1
0.997753	0.000399	0.000401	0.001447	1
0.998326	0.000021	0.001220	0.000433	1
0.000024	0.998522	0.000018	0.001436	2
0.000012	0.999382	0.000041	0.000566	2
0.000104	0.000000	0.999895	0.000001	3
0.000008	0.000219	0.999481	0.000292	3
0.995850	0.000009	0.004037	0.000104	1
0.000017	0.002152	0.997420	0.000411	3
0.997418	0.000081	0.000605	0.001896	1
0.999212	0.000001	0.000784	0.000004	1
0.006526	0.107792	0.004178	0.881504	4
0.994437	0.000041	0.003919	0.001603	1
0.000056	0.997548	0.000027	0.002368	2
0.000858	0.000772	0.995295	0.003076	3
0.000394	0.948318	0.003775	0.047514	2
0.001469	0.048430	0.804518	0.145582	3
0.003170	0.993970	0.000102	0.002758	2
0.000000	0.000002	0.999997	0.000001	3
0.004032	0.140144	0.006715	0.849109	4
0.127416	0.003539	0.845762	0.023283	3
0.001680	0.000020	0.998279	0.000021	3
0.007110	0.909443	0.000036	0.083411	2
0.903915	0.003696	0.022382	0.070008	1
0.999590	0.000002	0.000384	0.000024	1
0.994644	0.000177	0.004851	0.000329	1
0.183011	0.127874	0.002081	0.687035	4
0.000086	0.002155	0.997588	0.000172	3
0.997939	0.000098	0.001581	0.000382	1
0.998974	0.000035	0.000569	0.000422	1
0.000232	0.000177	0.999458	0.000134	3
0.320593	0.013183	0.648634	0.017590	3
0.580964	0.002048	0.407896	0.009092	1
0.000381	0.995298	0.000016	0.004306	2
0.999941	0.000001	0.000056	0.000002	1
0.000049	0.000078	0.999811	0.000062	3
0.000457	0.510679	0.059257	0.429607	2
0.999943	0.000000	0.000055	0.000002	1
0.025046	0.927002	0.022997	0.024955	2
0.002393	0.940575	0.002319	0.054713	2
0.000086	0.000052	0.999777	0.000085	3
0.999902	0.000006	0.000075	0.000018	1
0.999726	0.000008	0.000242	0.000024	1
0.676863	0.000208	0.070515	0.252414	1
0.999998	0.000000	0.000001	0.000001	1
0.011677	0.111270	0.002163	0.874890	4
0.000009	0.999167	0.000004	0.000820	2
0.000019	0.000370	0.999492	0.000119	3
0.000490	0.002669	0.995307	0.001535	3
0.999449	0.000000	0.000493	0.000057	1
0.996604	0.001140	0.000361	0.001894	1
0.998074	0.000033	0.001744	0.000150	1
0.000786	0.994823	0.000130	0.004261	2
0.322005	0.017327	0.015236	0.645432	4
0.000004	0.000000	0.999992	0.000004	3
0.000921	0.000056	0.998624	0.000399	3
0.000003	0.998475	0.000014	0.001508	2
0.000001	0.000006	0.999949	0.000044	3
0.000030	0.997416	0.000790	0.001764	2
0.998181	0.000001	0.001812	0.000006	1
0.000000	0.000015	0.999980	0.000004	3
0.000012	0.994849	0.003678	0.001461	2
0.997549	0.000043	0.001107	0.001301	1
0.001491	0.001246	0.996915	0.000348	3
0.000251	0.374672	0.001470	0.623607	4
0.000071	0.997254	0.000044	0.002631	2
0.000006	0.997842	0.000011	0.002141	2
0.000007	0.000042	0.999948	0.000003	3
0.000026	0.000072	0.999830	0.000072	3
0.999186	0.000000	0.000807	0.000007	1
0.000123	0.000238	0.999391	0.000247	3
0.000075	0.000002	0.999919	0.000004	3
0.758690	0.000202	0.240686	0.000422	1
0.997774	0.000081	0.001558	0.000587	1
0.000976	0.768471	0.000617	0.229936	2
0.000030	0.999335	0.000004	0.000632	2
0.000000	0.000000	0.999998	0.000002	3
0.737583	0.002631	0.241172	0.018614	1
0.001210	0.924361	0.000698	0.073731	2
0.897108	0.023828	0.077147	0.001917	1
0.012762	0.464643	0.001275	0.521321	4
0.000010	0.000089	0.999875	0.000027	3
0.000008	0.000012	0.999940	0.000040	3
0.997408	0.000279	0.002217	0.000096	1
0.000001	0.000252	0.999593	0.000153	3
0.007400	0.970303	0.001754	0.020543	2
0.999847	0.000000	0.000152	0.000001	1
0.999653	0.000004	0.000219	0.000124	1
0.999927	0.000001	0.000049	0.000023	1
0.012065	0.782791	0.009379	0.195765	2
0.000035	0.999581	0.000007	0.000377	2
0.000005	0.000035	0.999747	0.000213	3
0.000474	0.000013	0.999493	0.000020	3
0.025034	0.735260	0.003124	0.236582	2
0.000001	0.000040	0.999939	0.000020	3
0.000014	0.000320	0.998291	0.001375	3
0.057481	0.000106	0.940540	0.001873	3
0.000019	0.999402	0.000092	0.000487	2
0.000601	0.998221	0.000471	0.000708	2
0.148760	0.724906	0.101696	0.024638	2
0.004092	0.221898	0.038371	0.735640	4
0.000021	0.000217	0.998943	0.000820	3
0.000042	0.997729	0.000311	0.001918	2
0.001163	0.543350	0.003013	0.452474	2
0.000073	0.997797	0.001239	0.000890	2
0.000022	0.000005	0.999972	0.000002	3
0.000966	0.709879	0.009245	0.279910	2
0.000044	0.997653	0.000185	0.002118	2
0.000001	0.000351	0.999628	0.000021	3
0.000006	0.000063	0.999916	0.000014	3
0.999875	0.000001	0.000117	0.000007	1
0.369054	0.510794	0.025357	0.094794	2
0.000086	0.961193	0.000166	0.038554	2
0.070085	0.878354	0.035470	0.016091	2
0.997182	0.000026	0.002731	0.000061	1
0.000048	0.997885	0.000037	0.002030	2
0.677952	0.000076	0.321302	0.000670	1
0.000008	0.000034	0.999946	0.000012	3
0.000213	0.997780	0.000059	0.001948	2
0.000157	0.936045	0.000192	0.063606	2
0.037513	0.000002	0.962472	0.000013	3
0.000003	0.000000	0.999995	0.000002	3
0.008599	0.351834	0.003201	0.636366	4
0.998810	0.000001	0.001179	0.000011	1
0.000001	0.000029	0.999962	0.000007	3
0.000053	0.001843	0.000066	0.998038	4
0.000277	0.776582	0.001488	0.221653	2
0.944111	0.001352	0.048645	0.005892	1
0.999907	0.000009	0.000049	0.000035	1
0.999872	0.000027	0.000082	0.000019	1
0.000002	0.999815	0.000006	0.000178	2
0.999933	0.000001	0.000061	0.000005	1
0.001595	0.000054	0.998215	0.000135	3
0.000818	0.401317	0.033144	0.564722	4
0.024928	0.027835	0.010804	0.936433	4
0.000001	0.000015	0.999979	0.000006	3
0.000019	0.000471	0.998755	0.000755	3
0.000732	0.650968	0.020180	0.328120	2
0.000019	0.000035	0.999930	0.000017	3
0.911948	0.004657	0.032833	0.050563	1
0.999731	0.000001	0.000265	0.000003	1
0.995619	0.000367	0.003198	0.000816	1
0.999063	0.000000	0.000932	0.000004	1
0.001693	0.896792	0.007208	0.094307	2
0.000154	0.000095	0.998999	0.000752	3
